 0.00000000e+00  0.00000000e+00 
 1.00000000e-10  4.90275865e-12 
 1.08400000e-10  5.34451715e-12 
 1.25200000e-10  6.29252580e-12 
 1.58800000e-10  8.63115003e-12 
 2.26000001e-10  1.56353956e-11 
 3.60400001e-10  4.34044095e-11 
 6.29200003e-10  1.89604463e-10 
 1.16680001e-09  1.12960673e-09 
 2.24200001e-09  7.87956549e-09 
 4.39240002e-09  5.90942757e-08 
 8.69320004e-09  4.58240448e-07 
 1.72948001e-08  3.60990483e-06 
 2.56857903e-08  1.14764019e-05 
 3.56857903e-08  3.03738651e-05 
 4.56857903e-08  6.32177483e-05 
 5.56857903e-08  1.13910712e-04 
 6.56857903e-08  1.86352954e-04 
 7.56857903e-08  2.84442207e-04 
 8.56857903e-08  4.12073740e-04 
 9.56857903e-08  5.73140362e-04 
 1.00000000e-07  6.53811604e-04 
 1.01000000e-07  6.73723823e-04 
 1.03000000e-07  7.14328237e-04 
 1.07000000e-07  8.00216322e-04 
 1.15000000e-07  9.90703606e-04 
 1.25000000e-07  1.26388053e-03 
 1.35000000e-07  1.57599953e-03 
 1.45000000e-07  1.92703596e-03 
 1.55000000e-07  2.31696519e-03 
 1.65000000e-07  2.74576258e-03 
 1.75000000e-07  3.21340351e-03 
 1.85000000e-07  3.71986333e-03 
 1.95000000e-07  4.26511742e-03 
 2.05000000e-07  4.84914114e-03 
 2.15000000e-07  5.47190985e-03 
 2.25000000e-07  6.13339892e-03 
 2.35000000e-07  6.83358373e-03 
 2.45000000e-07  7.57243963e-03 
 2.55000000e-07  8.34994199e-03 
 2.65000000e-07  9.16606619e-03 
 2.75000000e-07  1.00207876e-02 
 2.85000000e-07  1.09140816e-02 
 2.95000000e-07  1.18459235e-02 
 3.05000000e-07  1.28162887e-02 
 3.15000000e-07  1.38251526e-02 
 3.25000000e-07  1.48724906e-02 
 3.35000000e-07  1.59582780e-02 
 3.45000000e-07  1.70824902e-02 
 3.55000000e-07  1.82451025e-02 
 3.65000000e-07  1.94460904e-02 
 3.75000000e-07  2.06854292e-02 
 3.85000000e-07  2.19630943e-02 
 3.95000000e-07  2.32790611e-02 
 4.05000000e-07  2.46333049e-02 
 4.15000000e-07  2.60258011e-02 
 4.25000000e-07  2.74565251e-02 
 4.35000000e-07  2.89254522e-02 
 4.45000000e-07  3.04325579e-02 
 4.55000000e-07  3.19778175e-02 
 4.65000000e-07  3.35612064e-02 
 4.75000000e-07  3.51827000e-02 
 4.85000000e-07  3.68422736e-02 
 4.95000000e-07  3.85399027e-02 
 5.05000000e-07  4.02755626e-02 
 5.15000000e-07  4.20492287e-02 
 5.25000000e-07  4.38608763e-02 
 5.35000000e-07  4.57104809e-02 
 5.45000000e-07  4.75980179e-02 
 5.55000000e-07  4.95234625e-02 
 5.65000000e-07  5.14867903e-02 
 5.75000000e-07  5.34879766e-02 
 5.85000000e-07  5.55269967e-02 
 5.95000000e-07  5.76038261e-02 
 6.05000000e-07  5.97184402e-02 
 6.15000000e-07  6.18708143e-02 
 6.25000000e-07  6.40609238e-02 
 6.35000000e-07  6.62887441e-02 
 6.45000000e-07  6.85542506e-02 
 6.55000000e-07  7.08574188e-02 
 6.65000000e-07  7.31982239e-02 
 6.75000000e-07  7.55766414e-02 
 6.85000000e-07  7.79926466e-02 
 6.95000000e-07  8.04462150e-02 
 7.05000000e-07  8.29373220e-02 
 7.15000000e-07  8.54659429e-02 
 7.25000000e-07  8.80320532e-02 
 7.35000000e-07  9.06356282e-02 
 7.45000000e-07  9.32766434e-02 
 7.55000000e-07  9.59550741e-02 
 7.65000000e-07  9.86708957e-02 
 7.75000000e-07  1.01424084e-01 
 7.85000000e-07  1.04214613e-01 
 7.95000000e-07  1.07042460e-01 
 8.05000000e-07  1.09907600e-01 
 8.15000000e-07  1.12810007e-01 
 8.25000000e-07  1.15749658e-01 
 8.35000000e-07  1.18726527e-01 
 8.45000000e-07  1.21740591e-01 
 8.55000000e-07  1.24791824e-01 
 8.65000000e-07  1.27880202e-01 
 8.75000000e-07  1.31005701e-01 
 8.85000000e-07  1.34168295e-01 
